OrderID	Date	CustomerID	Product	Quantity	UnitPrice	ShippingAddress	PaymentMethod	OrderStatus	TrackingNumber	ItemsInCart	CouponCode	ReferralSource	TotalPrice	Discount percentage 	Profit 	Discount Amount	Total amount
ORD200067	09 December 2024	C25587	Printer	4	12.1	440 Main St	Debit Card	Cancelled	TRK55105323	8	No coupon	Google	48.4	0	12.1	0	48.4
ORD200082	05 January 2024	C65799	Tablet	4	565.2	971 Main St	Debit Card	Shipped	TRK66906607	9	SAVE10	Google	2260.8	10	565.2	226.08	2034.72
ORD200124	28 July 2024	C97148	Printer	4	283.79	563 Main St	Online	Pending	TRK85321126	8	No coupon	Google	1135.16	0	283.79	0	1135.16
ORD200126	03 May 2025	C55606	Desk	4	275.5	353 Main St	Gift Card	Shipped	TRK68250319	8	FREESHIP50	Google	1102	-50	275.5	50	1052
ORD200128	17 February 2023	C86408	Tablet	4	21.07	244 Main St	Gift Card	Delivered	TRK41432648	4	FREESHIP50	Google	84.28	-50	21.07	50	34.28
ORD200133	20 June 2025	C87432	Chair	4	302.05	636 Main St	Debit Card	Cancelled	TRK68969625	6	SAVE10	Google	1208.2	10	302.05	120.82	1087.38
ORD200178	11 April 2024	C53070	Chair	4	512.06	283 Main St	Online	Delivered	TRK49791755	5	SAVE10	Google	2048.24	10	512.06	204.824	1843.416
ORD200216	15 April 2025	C70492	Monitor	4	496	811 Main St	Online	Cancelled	TRK84625405	8	WINTER15	Google	1984	15	496	297.6	1686.4
ORD200217	20 May 2024	C61549	Desk	4	321.51	908 Main St	Cash	Returned	TRK65596914	9	No coupon	Google	1286.04	0	321.51	0	1286.04
ORD200232	19 May 2023	C20731	Printer	4	444.44	610 Main St	Debit Card	Cancelled	TRK75568437	8	WINTER15	Google	1777.76	15	444.44	266.664	1511.096
ORD200234	26 November 2024	C79842	Printer	4	236.41	337 Main St	Debit Card	Pending	TRK26957950	7	SAVE10	Google	945.64	10	236.41	94.564	851.076
ORD200238	13 December 2024	C66149	Desk	4	384.32	770 Main St	Credit Card	Pending	TRK76307307	6	WINTER15	Google	1537.28	15	384.32	230.592	1306.688
ORD200263	25 March 2023	C71040	Phone	4	434.85	250 Main St	Credit Card	Pending	TRK41397604	4	WINTER15	Google	1739.4	15	434.85	260.91	1478.49
ORD200269	25 November 2023	C48942	Tablet	4	663.67	129 Main St	Credit Card	Pending	TRK29355120	7	FREESHIP50	Google	2654.68	-50	663.67	50	2604.68
ORD200270	04 June 2023	C13540	Printer	4	309.91	127 Main St	Debit Card	Shipped	TRK81087373	5	WINTER15	Google	1239.64	15	309.91	185.946	1053.694
ORD200282	22 April 2025	C30411	Printer	4	637.79	375 Main St	Gift Card	Cancelled	TRK71810536	9	FREESHIP50	Google	2551.16	-50	637.79	50	2501.16
ORD200283	28 February 2025	C39638	Laptop	4	540.33	990 Main St	Cash	Shipped	TRK69745608	6	No coupon	Google	2161.32	0	540.33	0	2161.32
ORD200288	12 March 2023	C97643	Laptop	4	512.75	537 Main St	Debit Card	Returned	TRK60831391	8	WINTER15	Google	2051	15	512.75	307.65	1743.35
ORD200321	09 August 2023	C47086	Phone	4	152.29	135 Main St	Debit Card	Cancelled	TRK44194358	6	WINTER15	Google	609.16	15	152.29	91.374	517.786
ORD200329	25 December 2024	C88371	Chair	4	283.16	306 Main St	Credit Card	Shipped	TRK63224811	6	No coupon	Google	1132.64	0	283.16	0	1132.64
ORD200347	03 February 2024	C83556	Printer	4	264.79	380 Main St	Credit Card	Pending	TRK21109187	5	SAVE10	Google	1059.16	10	264.79	105.916	953.244
ORD200382	30 January 2025	C26718	Printer	4	263.09	272 Main St	Debit Card	Shipped	TRK91702525	8	SAVE10	Google	1052.36	10	263.09	105.236	947.124
ORD200406	10 December 2023	C11657	Tablet	4	66.1	572 Main St	Cash	Returned	TRK50284486	9	WINTER15	Google	264.4	15	66.1	39.66	224.74
ORD200423	20 July 2024	C94311	Printer	4	685.2	195 Main St	Gift Card	Cancelled	TRK97308771	6	WINTER15	Google	2740.8	15	685.2	411.12	2329.68
ORD200436	11 February 2023	C14568	Laptop	4	221.33	651 Main St	Online	Pending	TRK73545796	5	No coupon	Google	885.32	0	221.33	0	885.32
ORD200464	14 March 2023	C39176	Tablet	4	434.42	739 Main St	Online	Cancelled	TRK71418686	6	FREESHIP50	Google	1737.68	-50	434.42	50	1687.68
ORD200479	18 February 2023	C87011	Monitor	4	25.29	943 Main St	Credit Card	Pending	TRK21429162	8	No coupon	Google	101.16	0	25.29	0	101.16
ORD200517	09 April 2024	C55205	Tablet	4	198.35	943 Main St	Cash	Cancelled	TRK88141634	7	FREESHIP50	Google	793.4	-50	198.35	50	743.4
ORD200523	18 February 2025	C65083	Desk	4	657.79	652 Main St	Credit Card	Returned	TRK60937148	6	WINTER15	Google	2631.16	15	657.79	394.674	2236.486
ORD200530	18 July 2024	C98450	Chair	4	89.41	613 Main St	Online	Pending	TRK14809530	9	No coupon	Google	357.64	0	89.41	0	357.64
ORD200550	29 October 2023	C97485	Laptop	4	228.91	573 Main St	Cash	Shipped	TRK81794737	4	FREESHIP50	Google	915.64	-50	228.91	50	865.64
ORD200577	22 January 2023	C77046	Tablet	4	185.41	967 Main St	Online	Returned	TRK44401497	9	WINTER15	Google	741.64	15	185.41	111.246	630.394
ORD200584	21 March 2025	C15257	Chair	4	145.05	626 Main St	Online	Delivered	TRK28779938	6	SAVE10	Google	580.2	10	145.05	58.02	522.18
ORD200585	20 August 2023	C91486	Tablet	4	67.08	907 Main St	Cash	Returned	TRK79617136	8	WINTER15	Google	268.32	15	67.08	40.248	228.072
ORD200588	10 December 2024	C61849	Monitor	4	577.82	811 Main St	Credit Card	Delivered	TRK47613918	9	No coupon	Google	2311.28	0	577.82	0	2311.28
ORD200607	31 May 2025	C96434	Printer	4	634.05	282 Main St	Cash	Shipped	TRK56730647	6	SAVE10	Google	2536.2	10	634.05	253.62	2282.58
ORD200641	30 June 2024	C71680	Printer	4	567.57	814 Main St	Debit Card	Pending	TRK47386650	9	WINTER15	Google	2270.28	15	567.57	340.542	1929.738
ORD200646	27 October 2023	C98761	Chair	4	498.51	804 Main St	Debit Card	Shipped	TRK43262630	4	SAVE10	Google	1994.04	10	498.51	199.404	1794.636
ORD200665	02 May 2023	C83653	Tablet	4	231.26	253 Main St	Online	Shipped	TRK32619935	6	WINTER15	Google	925.04	15	231.26	138.756	786.284
ORD200670	18 April 2024	C14576	Desk	4	539.2	747 Main St	Credit Card	Pending	TRK21637540	8	FREESHIP50	Google	2156.8	-50	539.2	50	2106.8
ORD200704	03 June 2023	C96034	Desk	4	30.27	819 Main St	Online	Delivered	TRK87261034	9	FREESHIP50	Google	121.08	-50	30.27	50	71.08
ORD200718	08 April 2023	C16790	Laptop	4	64.74	718 Main St	Gift Card	Cancelled	TRK91791367	8	SAVE10	Google	258.96	10	64.74	25.896	233.064
ORD200729	08 September 2023	C36997	Phone	4	186.41	819 Main St	Gift Card	Pending	TRK92794872	6	SAVE10	Google	745.64	10	186.41	74.564	671.076
ORD200752	03 October 2024	C82217	Phone	4	429.37	299 Main St	Credit Card	Delivered	TRK33305694	8	FREESHIP50	Google	1717.48	-50	429.37	50	1667.48
ORD200761	02 June 2023	C37235	Desk	4	37.76	217 Main St	Debit Card	Delivered	TRK67789367	7	No coupon	Google	151.04	0	37.76	0	151.04
ORD200778	28 April 2023	C85059	Laptop	4	246.85	316 Main St	Credit Card	Shipped	TRK56503740	8	WINTER15	Google	987.4	15	246.85	148.11	839.29
ORD200780	31 March 2024	C41284	Laptop	4	184.48	661 Main St	Online	Cancelled	TRK73613128	4	WINTER15	Google	737.92	15	184.48	110.688	627.232
ORD200787	17 March 2024	C18167	Desk	4	221.96	193 Main St	Cash	Delivered	TRK36841089	7	No coupon	Google	887.84	0	221.96	0	887.84
ORD200790	14 September 2024	C38928	Laptop	4	417.89	302 Main St	Gift Card	Pending	TRK96636009	4	No coupon	Google	1671.56	0	417.89	0	1671.56
ORD200865	30 April 2023	C72241	Monitor	4	677.37	156 Main St	Cash	Pending	TRK76270481	8	SAVE10	Google	2709.48	10	677.37	270.948	2438.532
ORD200870	01 June 2025	C78725	Phone	4	470.09	541 Main St	Debit Card	Delivered	TRK72001139	4	FREESHIP50	Google	1880.36	-50	470.09	50	1830.36
ORD200885	07 April 2024	C61090	Laptop	4	515.59	387 Main St	Credit Card	Shipped	TRK36388962	7	FREESHIP50	Google	2062.36	-50	515.59	50	2012.36
ORD200927	14 February 2023	C35566	Laptop	4	64.69	638 Main St	Debit Card	Shipped	TRK10003020	7	WINTER15	Google	258.76	15	64.69	38.814	219.946
ORD200940	27 March 2023	C74003	Printer	4	305.32	679 Main St	Online	Cancelled	TRK91525779	4	SAVE10	Google	1221.28	10	305.32	122.128	1099.152
ORD200977	28 January 2023	C85841	Chair	4	649.47	608 Main St	Cash	Pending	TRK99820544	8	SAVE10	Google	2597.88	10	649.47	259.788	2338.092
ORD200978	25 June 2024	C41508	Printer	4	107.49	993 Main St	Cash	Delivered	TRK61047536	5	No coupon	Google	429.96	0	107.49	0	429.96
ORD200994	27 June 2024	C27613	Tablet	4	615.65	971 Main St	Debit Card	Delivered	TRK63701318	9	WINTER15	Google	2462.6	15	615.65	369.39	2093.21
ORD201027	21 May 2024	C93467	Laptop	4	554.83	983 Main St	Cash	Returned	TRK77377373	6	No coupon	Google	2219.32	0	554.83	0	2219.32
ORD201041	11 February 2023	C21167	Monitor	4	558.9	948 Main St	Gift Card	Shipped	TRK97737564	9	WINTER15	Google	2235.6	15	558.9	335.34	1900.26
ORD201048	09 September 2024	C57601	Monitor	4	73.65	889 Main St	Debit Card	Shipped	TRK21153699	9	No coupon	Google	294.6	0	73.65	0	294.6
ORD201081	21 April 2023	C55636	Monitor	4	425.6	494 Main St	Credit Card	Pending	TRK85897054	5	FREESHIP50	Google	1702.4	-50	425.6	50	1652.4
ORD201103	24 April 2023	C90292	Laptop	4	276.32	129 Main St	Online	Delivered	TRK26270357	5	No coupon	Google	1105.28	0	276.32	0	1105.28
ORD201113	19 March 2023	C52914	Desk	4	209.99	168 Main St	Cash	Delivered	TRK80819053	8	No coupon	Google	839.96	0	209.99	0	839.96
ORD201180	31 October 2023	C42235	Chair	4	298.36	722 Main St	Debit Card	Pending	TRK49379882	8	FREESHIP50	Google	1193.44	-50	298.36	50	1143.44
ORD200003	15 October 2023	C33540	Chair	1	273.19	275 Main St	Debit Card	Returned	TRK62788070	5	SAVE10	Facebook	273.19	10	68.2975	27.319	245.871
ORD200006	17 June 2025	C83492	Laptop	1	664.42	986 Main St	Gift Card	Returned	TRK96417362	6	SAVE10	Facebook	664.42	10	166.105	66.442	597.978
ORD200007	12 May 2023	C41460	Monitor	5	149.55	706 Main St	Cash	Shipped	TRK78809193	9	FREESHIP50	Facebook	747.75	-50	186.9375	50	697.75
ORD200013	30 August 2023	C88348	Laptop	3	201.49	903 Main St	Credit Card	Returned	TRK81913874	4	FREESHIP50	Facebook	604.47	-50	151.1175	50	554.47
ORD200018	26 March 2025	C84329	Desk	1	431.44	891 Main St	Gift Card	Pending	TRK65191045	3	SAVE10	Facebook	431.44	10	107.86	43.144	388.296
ORD200031	30 June 2023	C26445	Chair	3	500.08	996 Main St	Debit Card	Returned	TRK31229981	6	No coupon	Facebook	1500.24	0	375.06	0	1500.24
ORD200033	05 June 2023	C52184	Chair	1	162.77	912 Main St	Online	Cancelled	TRK73312471	4	WINTER15	Facebook	162.77	15	40.6925	24.4155	138.3545
ORD200034	07 January 2023	C67195	Chair	4	576.52	926 Main St	Credit Card	Pending	TRK55467915	5	WINTER15	Facebook	2306.08	15	576.52	345.912	1960.168
ORD200035	07 December 2024	C50304	Monitor	2	465.15	128 Main St	Online	Shipped	TRK46850888	2	SAVE10	Facebook	930.3	10	232.575	93.03	837.27
ORD200036	08 May 2025	C59337	Laptop	2	534.43	465 Main St	Debit Card	Pending	TRK50961250	5	No coupon	Facebook	1068.86	0	267.215	0	1068.86
ORD200045	10 February 2024	C17388	Chair	1	317.25	157 Main St	Debit Card	Returned	TRK47077395	1	SAVE10	Facebook	317.25	10	79.3125	31.725	285.525
ORD200051	30 December 2024	C36778	Tablet	1	388.33	434 Main St	Cash	Returned	TRK67610289	2	SAVE10	Facebook	388.33	10	97.0825	38.833	349.497
ORD200052	08 September 2024	C30513	Tablet	1	586.44	232 Main St	Online	Returned	TRK64320429	5	SAVE10	Facebook	586.44	10	146.61	58.644	527.796
ORD200055	24 June 2025	C95984	Printer	3	344.4	565 Main St	Online	Cancelled	TRK67434829	3	No coupon	Facebook	1033.2	0	258.3	0	1033.2
ORD200059	11 September 2024	C97603	Chair	4	593.27	811 Main St	Online	Shipped	TRK47055028	5	No coupon	Facebook	2373.08	0	593.27	0	2373.08
ORD200061	24 March 2024	C61618	Desk	4	122.2	104 Main St	Cash	Delivered	TRK43458485	7	FREESHIP50	Facebook	488.8	-50	122.2	50	438.8
ORD200064	25 June 2025	C49720	Printer	3	130.61	752 Main St	Debit Card	Cancelled	TRK55785217	4	FREESHIP50	Facebook	391.83	-50	97.9575	50	341.83
ORD200072	22 December 2024	C19451	Tablet	4	589.44	942 Main St	Gift Card	Returned	TRK87787793	5	No coupon	Facebook	2357.76	0	589.44	0	2357.76
ORD200073	03 May 2023	C17269	Monitor	4	433.45	129 Main St	Gift Card	Cancelled	TRK79608389	4	No coupon	Facebook	1733.8	0	433.45	0	1733.8
ORD200079	10 March 2025	C76700	Tablet	2	311.91	103 Main St	Online	Shipped	TRK13036341	2	No coupon	Facebook	623.82	0	155.955	0	623.82
ORD200080	27 June 2023	C29041	Phone	3	589.56	591 Main St	Online	Returned	TRK28840655	6	No coupon	Facebook	1768.68	0	442.17	0	1768.68
ORD200087	10 October 2024	C91245	Tablet	3	225.11	915 Main St	Cash	Shipped	TRK46976391	4	SAVE10	Facebook	675.33	10	168.8325	67.533	607.797
ORD200092	10 June 2024	C29568	Printer	4	48.61	203 Main St	Online	Shipped	TRK46531075	7	FREESHIP50	Facebook	194.44	-50	48.61	50	144.44
ORD200100	17 February 2023	C74866	Phone	3	664.79	743 Main St	Online	Delivered	TRK53783265	6	No coupon	Facebook	1994.37	0	498.5925	0	1994.37
ORD200105	24 October 2024	C72290	Printer	3	185.4	810 Main St	Gift Card	Cancelled	TRK68792129	7	No coupon	Facebook	556.2	0	139.05	0	556.2
ORD200115	27 November 2023	C32580	Phone	5	374.99	122 Main St	Online	Shipped	TRK23670394	9	SAVE10	Facebook	1874.95	10	468.7375	187.495	1687.455
ORD200116	19 March 2023	C47761	Printer	4	291.35	109 Main St	Credit Card	Cancelled	TRK66669207	6	WINTER15	Facebook	1165.4	15	291.35	174.81	990.59
ORD200122	15 April 2024	C96787	Laptop	2	533.02	588 Main St	Gift Card	Shipped	TRK30422853	2	No coupon	Facebook	1066.04	0	266.51	0	1066.04
ORD200129	27 October 2023	C52751	Laptop	4	263.93	427 Main St	Debit Card	Shipped	TRK72481234	4	FREESHIP50	Facebook	1055.72	-50	263.93	50	1005.72
ORD200130	22 January 2025	C29059	Desk	3	501.3	513 Main St	Online	Cancelled	TRK88360704	3	WINTER15	Facebook	1503.9	15	375.975	225.585	1278.315
ORD200144	04 August 2023	C63365	Desk	5	219.78	895 Main St	Credit Card	Pending	TRK80100887	8	No coupon	Facebook	1098.9	0	274.725	0	1098.9
ORD200149	27 December 2023	C39671	Laptop	1	217.56	174 Main St	Debit Card	Delivered	TRK47153818	3	No coupon	Facebook	217.56	0	54.39	0	217.56
ORD200157	21 February 2025	C50422	Monitor	2	564.58	636 Main St	Online	Returned	TRK71227815	4	WINTER15	Facebook	1129.16	15	282.29	169.374	959.786
ORD200161	29 March 2024	C35091	Monitor	1	211.14	513 Main St	Credit Card	Cancelled	TRK53784452	1	SAVE10	Facebook	211.14	10	52.785	21.114	190.026
ORD200168	04 January 2025	C49517	Printer	1	594.96	878 Main St	Cash	Returned	TRK78551375	6	No coupon	Facebook	594.96	0	148.74	0	594.96
ORD200177	05 August 2023	C55632	Chair	5	431.69	354 Main St	Credit Card	Pending	TRK13003066	10	No coupon	Facebook	2158.45	0	539.6125	0	2158.45
ORD200186	07 December 2023	C30334	Phone	2	133.55	322 Main St	Cash	Pending	TRK66388885	7	FREESHIP50	Facebook	267.1	-50	66.775	50	217.1
ORD200201	18 June 2023	C10126	Monitor	2	674.9	146 Main St	Online	Shipped	TRK75607531	4	SAVE10	Facebook	1349.8	10	337.45	134.98	1214.82
ORD200204	05 September 2023	C99775	Laptop	4	413.71	478 Main St	Gift Card	Cancelled	TRK21638425	9	FREESHIP50	Facebook	1654.84	-50	413.71	50	1604.84
ORD200208	08 October 2024	C87777	Desk	2	408.32	597 Main St	Online	Shipped	TRK29003608	3	FREESHIP50	Facebook	816.64	-50	204.16	50	766.64
ORD200210	05 December 2024	C93821	Chair	3	358.48	513 Main St	Gift Card	Delivered	TRK10658539	7	FREESHIP50	Facebook	1075.44	-50	268.86	50	1025.44
ORD200214	21 August 2024	C29483	Desk	4	305.72	673 Main St	Online	Delivered	TRK89423603	5	No coupon	Facebook	1222.88	0	305.72	0	1222.88
ORD200215	10 August 2023	C26767	Printer	1	303.6	432 Main St	Cash	Shipped	TRK24585307	5	FREESHIP50	Facebook	303.6	-50	75.9	50	253.6
ORD200227	02 November 2023	C93220	Monitor	2	365.17	353 Main St	Online	Cancelled	TRK89023251	4	FREESHIP50	Facebook	730.34	-50	182.585	50	680.34
ORD200229	28 March 2025	C62622	Tablet	1	562.61	762 Main St	Credit Card	Delivered	TRK70997648	3	WINTER15	Facebook	562.61	15	140.6525	84.3915	478.2185
ORD200237	14 March 2024	C88645	Monitor	3	583.72	783 Main St	Credit Card	Shipped	TRK74097570	5	FREESHIP50	Facebook	1751.16	-50	437.79	50	1701.16
ORD200244	16 February 2023	C98096	Desk	2	317.77	838 Main St	Debit Card	Cancelled	TRK51518631	4	WINTER15	Facebook	635.54	15	158.885	95.331	540.209
ORD200245	20 April 2025	C12667	Laptop	1	223.3	306 Main St	Online	Returned	TRK25390491	1	No coupon	Facebook	223.3	0	55.825	0	223.3
ORD200252	20 September 2024	C19648	Phone	4	668.36	821 Main St	Gift Card	Cancelled	TRK51297879	5	FREESHIP50	Facebook	2673.44	-50	668.36	50	2623.44
ORD200267	17 April 2025	C84480	Chair	5	468.51	803 Main St	Debit Card	Delivered	TRK62361867	9	No coupon	Facebook	2342.55	0	585.6375	0	2342.55
ORD200277	09 September 2024	C11210	Chair	5	90.92	910 Main St	Credit Card	Delivered	TRK44929965	9	SAVE10	Facebook	454.6	10	113.65	45.46	409.14
ORD200284	16 February 2023	C27203	Laptop	5	208.17	516 Main St	Credit Card	Returned	TRK22023906	6	SAVE10	Facebook	1040.85	10	260.2125	104.085	936.765
ORD200287	24 November 2023	C70437	Chair	4	655.18	630 Main St	Online	Shipped	TRK26628830	5	No coupon	Facebook	2620.72	0	655.18	0	2620.72
ORD200290	05 May 2023	C24901	Chair	3	99.9	258 Main St	Cash	Delivered	TRK14029489	8	FREESHIP50	Facebook	299.7	-50	74.925	50	249.7
ORD200292	15 January 2025	C39639	Monitor	1	65.95	185 Main St	Credit Card	Delivered	TRK31042152	5	No coupon	Facebook	65.95	0	16.4875	0	65.95
ORD200300	02 September 2024	C39000	Phone	1	287.46	894 Main St	Debit Card	Returned	TRK33753945	3	FREESHIP50	Facebook	287.46	-50	71.865	50	237.46
ORD200309	03 October 2023	C63153	Chair	4	549.76	625 Main St	Debit Card	Delivered	TRK38033305	4	FREESHIP50	Facebook	2199.04	-50	549.76	50	2149.04
ORD200316	02 October 2023	C66078	Desk	4	275.28	101 Main St	Gift Card	Shipped	TRK86474559	9	WINTER15	Facebook	1101.12	15	275.28	165.168	935.952
ORD200320	19 December 2024	C55590	Printer	1	625.51	772 Main St	Credit Card	Shipped	TRK48792951	1	FREESHIP50	Facebook	625.51	-50	156.3775	50	575.51
ORD200322	14 June 2024	C48646	Phone	5	231.82	339 Main St	Debit Card	Delivered	TRK18233748	6	SAVE10	Facebook	1159.1	10	289.775	115.91	1043.19
ORD200326	01 July 2024	C65986	Laptop	5	670.48	273 Main St	Gift Card	Returned	TRK98353867	5	SAVE10	Facebook	3352.4	10	838.1	335.24	3017.16
ORD200331	15 April 2023	C78724	Printer	3	422.13	187 Main St	Online	Delivered	TRK25703134	7	SAVE10	Facebook	1266.39	10	316.5975	126.639	1139.751
ORD200334	26 March 2024	C90348	Chair	4	224.75	728 Main St	Online	Delivered	TRK20635777	7	WINTER15	Facebook	899	15	224.75	134.85	764.15
ORD200343	26 February 2023	C64638	Printer	1	527.57	919 Main St	Debit Card	Pending	TRK64087938	3	FREESHIP50	Facebook	527.57	-50	131.8925	50	477.57
ORD200361	29 June 2024	C53464	Printer	5	659.85	197 Main St	Credit Card	Delivered	TRK32743531	9	SAVE10	Facebook	3299.25	10	824.8125	329.925	2969.325
ORD200364	24 November 2023	C85282	Phone	5	628.74	740 Main St	Cash	Cancelled	TRK86767206	9	FREESHIP50	Facebook	3143.7	-50	785.925	50	3093.7
ORD200370	03 May 2025	C80649	Phone	1	312.11	870 Main St	Online	Cancelled	TRK41143313	4	WINTER15	Facebook	312.11	15	78.0275	46.8165	265.2935
ORD200375	16 January 2025	C87547	Monitor	4	95.03	400 Main St	Online	Shipped	TRK71027262	8	FREESHIP50	Facebook	380.12	-50	95.03	50	330.12
ORD200376	24 August 2023	C64549	Monitor	5	201.22	341 Main St	Debit Card	Pending	TRK20788231	6	FREESHIP50	Facebook	1006.1	-50	251.525	50	956.1
ORD200384	24 November 2024	C35628	Chair	3	553.57	147 Main St	Credit Card	Returned	TRK45688220	4	FREESHIP50	Facebook	1660.71	-50	415.1775	50	1610.71
ORD200385	31 October 2023	C56851	Chair	5	191.63	752 Main St	Gift Card	Delivered	TRK65290904	6	FREESHIP50	Facebook	958.15	-50	239.5375	50	908.15
ORD200388	28 December 2023	C22657	Printer	3	633.97	152 Main St	Cash	Pending	TRK49157047	7	WINTER15	Facebook	1901.91	15	475.4775	285.2865	1616.6235
ORD200394	05 July 2023	C70148	Desk	5	529.55	359 Main St	Gift Card	Shipped	TRK34848650	10	No coupon	Facebook	2647.75	0	661.9375	0	2647.75
ORD200399	07 January 2024	C64641	Tablet	5	423.93	319 Main St	Debit Card	Returned	TRK32012588	5	FREESHIP50	Facebook	2119.65	-50	529.9125	50	2069.65
ORD200411	19 June 2024	C66567	Desk	2	39.51	981 Main St	Online	Shipped	TRK21174822	5	No coupon	Facebook	79.02	0	19.755	0	79.02
ORD200412	11 April 2025	C42451	Tablet	5	133.01	246 Main St	Credit Card	Returned	TRK31313343	10	No coupon	Facebook	665.05	0	166.2625	0	665.05
ORD200414	04 May 2025	C11829	Desk	2	139.57	797 Main St	Cash	Delivered	TRK84229257	4	WINTER15	Facebook	279.14	15	69.785	41.871	237.269
ORD200415	06 April 2025	C62169	Chair	1	184.15	655 Main St	Gift Card	Shipped	TRK64558985	5	FREESHIP50	Facebook	184.15	-50	46.0375	50	134.15
ORD200418	11 January 2023	C74169	Printer	1	310.93	862 Main St	Online	Cancelled	TRK66144809	3	No coupon	Facebook	310.93	0	77.7325	0	310.93
ORD200426	16 March 2025	C40967	Monitor	5	57.45	315 Main St	Cash	Cancelled	TRK24839296	10	No coupon	Facebook	287.25	0	71.8125	0	287.25
ORD200429	19 December 2024	C38126	Printer	4	515.19	522 Main St	Credit Card	Pending	TRK90838498	9	SAVE10	Facebook	2060.76	10	515.19	206.076	1854.684
ORD200431	06 October 2024	C62312	Printer	1	52.54	651 Main St	Debit Card	Cancelled	TRK59623037	6	WINTER15	Facebook	52.54	15	13.135	7.881	44.659
ORD200433	26 August 2023	C36613	Monitor	3	631.64	785 Main St	Credit Card	Returned	TRK13282106	3	FREESHIP50	Facebook	1894.92	-50	473.73	50	1844.92
ORD200434	22 October 2023	C73893	Printer	5	327.68	384 Main St	Credit Card	Returned	TRK85939879	6	No coupon	Facebook	1638.4	0	409.6	0	1638.4
ORD200439	08 September 2024	C91155	Tablet	1	146.32	321 Main St	Online	Shipped	TRK36260319	4	WINTER15	Facebook	146.32	15	36.58	21.948	124.372
ORD200440	05 November 2024	C60215	Desk	4	83.6	978 Main St	Debit Card	Pending	TRK31727767	4	SAVE10	Facebook	334.4	10	83.6	33.44	300.96
ORD200443	14 May 2024	C61668	Chair	2	69.64	813 Main St	Cash	Returned	TRK58970302	6	No coupon	Facebook	139.28	0	34.82	0	139.28
ORD200447	07 April 2024	C48207	Printer	2	416.81	356 Main St	Cash	Returned	TRK45355655	2	No coupon	Facebook	833.62	0	208.405	0	833.62
ORD200453	02 May 2025	C15017	Tablet	1	675.57	492 Main St	Cash	Shipped	TRK51241924	1	WINTER15	Facebook	675.57	15	168.8925	101.3355	574.2345
ORD200456	26 June 2023	C94479	Desk	5	62.81	259 Main St	Credit Card	Shipped	TRK69089975	9	SAVE10	Facebook	314.05	10	78.5125	31.405	282.645
ORD200469	26 November 2023	C13877	Chair	5	676.98	893 Main St	Cash	Cancelled	TRK17254691	5	No coupon	Facebook	3384.9	0	846.225	0	3384.9
ORD200473	25 February 2025	C28552	Chair	2	14.93	449 Main St	Online	Shipped	TRK71597160	4	No coupon	Facebook	29.86	0	7.465	0	29.86
ORD200475	19 April 2025	C29844	Tablet	2	438.62	363 Main St	Cash	Cancelled	TRK91642337	3	SAVE10	Facebook	877.24	10	219.31	87.724	789.516
ORD200484	29 May 2024	C29092	Chair	4	15.01	767 Main St	Cash	Cancelled	TRK90455340	6	No coupon	Facebook	60.04	0	15.01	0	60.04
ORD200490	22 July 2024	C50097	Chair	5	467.81	539 Main St	Online	Cancelled	TRK62785150	10	No coupon	Facebook	2339.05	0	584.7625	0	2339.05
ORD200491	05 January 2023	C98168	Phone	5	420.7	481 Main St	Cash	Pending	TRK56423359	5	WINTER15	Facebook	2103.5	15	525.875	315.525	1787.975
ORD200493	28 January 2025	C84908	Phone	1	420.26	372 Main St	Credit Card	Pending	TRK64135970	4	FREESHIP50	Facebook	420.26	-50	105.065	50	370.26
ORD200495	05 June 2025	C63827	Phone	4	493.73	947 Main St	Debit Card	Pending	TRK35730581	6	SAVE10	Facebook	1974.92	10	493.73	197.492	1777.428
ORD200499	06 April 2023	C18138	Printer	3	539.46	520 Main St	Credit Card	Shipped	TRK20289483	4	SAVE10	Facebook	1618.38	10	404.595	161.838	1456.542
ORD200500	07 April 2024	C79475	Laptop	5	508.59	169 Main St	Cash	Returned	TRK42168516	8	WINTER15	Facebook	2542.95	15	635.7375	381.4425	2161.5075
ORD200503	31 August 2023	C64554	Tablet	3	136.84	498 Main St	Online	Pending	TRK95384568	4	FREESHIP50	Facebook	410.52	-50	102.63	50	360.52
ORD200515	14 March 2023	C67561	Phone	3	553.52	160 Main St	Gift Card	Shipped	TRK75900717	4	FREESHIP50	Facebook	1660.56	-50	415.14	50	1610.56
ORD200516	07 April 2024	C47022	Monitor	3	166.99	208 Main St	Cash	Returned	TRK28855040	8	No coupon	Facebook	500.97	0	125.2425	0	500.97
ORD200521	25 February 2024	C82318	Phone	1	528.06	991 Main St	Credit Card	Shipped	TRK37534165	2	No coupon	Facebook	528.06	0	132.015	0	528.06
ORD200533	05 March 2023	C66349	Desk	1	565.85	715 Main St	Gift Card	Returned	TRK63550793	1	FREESHIP50	Facebook	565.85	-50	141.4625	50	515.85
ORD200537	23 March 2025	C68553	Tablet	3	247.47	385 Main St	Online	Delivered	TRK58218971	4	SAVE10	Facebook	742.41	10	185.6025	74.241	668.169
ORD200543	09 March 2024	C37531	Desk	5	269.86	354 Main St	Cash	Shipped	TRK93877673	6	WINTER15	Facebook	1349.3	15	337.325	202.395	1146.905
